2026.07.10,04:58:00,4115.12,4115.44,4114.94,4115.02,1668,1668,0
2026.07.10,04:59:00,4115.02,4115.68,4114.60,4114.88,1644,1644,0
2026.07.10,05:00:00,4114.85,4115.43,4113.44,4113.94,3066,3066,0
2026.07.10,05:01:00,4113.90,4115.06,4113.48,4114.35,2376,2376,0
2026.07.10,05:02:00,4114.38,4114.99,4114.22,4114.74,2274,2274,0
2026.07.10,05:03:00,4114.65,4114.70,4113.02,4113.55,2274,2274,0
2026.07.10,05:04:00,4113.47,4114.62,4113.19,4114.31,1848,1848,0
2026.07.10,05:05:00,4114.12,4114.69,4113.01,4114.10,2544,2544,0
2026.07.10,05:06:00,4113.95,4115.31,4113.80,4114.94,2310,2310,0
2026.07.10,05:07:00,4115.03,4116.02,4114.32,4115.93,1998,1998,0
2026.07.10,05:08:00,4115.97,4116.02,4113.64,4113.86,2310,2310,0
2026.07.10,05:09:00,4113.86,4113.86,4113.12,4113.76,1704,1704,0
2026.07.10,05:10:00,4113.80,4114.05,4113.20,4113.98,1794,1794,0
2026.07.10,05:11:00,4113.84,4114.09,4113.06,4113.39,1590,1590,0
2026.07.10,05:12:00,4113.44,4114.28,4112.81,4113.55,1932,1932,0
2026.07.10,05:13:00,4113.49,4114.26,4113.26,4114.26,1104,1104,0
2026.07.10,05:14:00,4114.14,4114.26,4113.60,4113.66,1794,1794,0
2026.07.10,05:15:00,4113.68,4115.73,4113.64,4114.85,2112,2112,0
2026.07.10,05:16:00,4114.65,4115.77,4114.44,4115.40,2754,2754,0
2026.07.10,05:17:00,4115.34,4116.61,4115.34,4115.86,2304,2304,0
2026.07.10,05:18:00,4115.90,4116.38,4115.16,4115.94,1392,1392,0
2026.07.10,05:19:00,4115.90,4116.81,4115.77,4116.66,1878,1878,0
2026.07.10,05:20:00,4116.65,4116.65,4114.27,4115.99,2412,2412,0
2026.07.10,05:21:00,4116.06,4116.44,4115.23,4115.40,1908,1908,0
2026.07.10,05:22:00,4115.38,4116.65,4114.61,4115.31,2694,2694,0
2026.07.10,05:23:00,4115.31,4115.53,4112.94,4113.15,2853,2853,0
2026.07.10,05:24:00,4113.16,4114.02,4112.52,4113.89,2268,2268,0
2026.07.10,05:25:00,4113.85,4115.66,4113.82,4115.61,1692,1692,0
2026.07.10,05:26:00,4115.69,4115.77,4114.03,4114.19,1314,1314,0
